Время[c],Напряжение[В]
0.5782,0.2177
0.5787,0.2127
0.5793,0.2177
0.5798,0.2177
0.5803,0.2177
0.5808,0.2177
0.5813,0.2177
0.5819,0.2228
0.5824,0.2228
0.5829,0.2177
0.5834,0.2228
0.5840,0.2177
0.5845,0.2177
0.5850,0.2127
0.5855,0.2177
0.5860,0.2228
0.5866,0.2228
0.5871,0.2228
0.5876,0.2177
0.5881,0.2177
0.5886,0.2177
0.5892,0.2177
0.5897,0.2228
0.5902,0.2177
0.5907,0.2177
0.5913,0.2177
0.5918,0.2177
0.5923,0.2177
0.5928,0.2177
0.5933,0.2177
0.5939,0.2177
0.5944,0.2177
0.5949,0.2177
0.5954,0.2177
0.5960,0.2177
0.5965,0.2177
0.5970,0.2177
0.5975,0.2228
0.5981,0.2177
0.5986,0.2177
0.5991,0.2177
0.5996,0.2177
0.6001,0.2228
0.6007,0.2177
0.6012,0.2177
0.6017,0.2177
0.6022,0.2127
0.6028,0.2177
0.6033,0.2177
0.6038,0.2127
0.6043,0.2228
0.6049,0.2228
0.6054,0.2127
0.6059,0.2177
0.6064,0.2228
0.6069,0.2177
0.6075,0.2177
0.6080,0.2228
0.6086,0.2177
0.6091,0.2177
0.6096,0.2177
0.6101,0.2177
0.6106,0.2177
0.6112,0.2177
0.6117,0.2177
0.6122,0.2127
0.6127,0.2177
0.6133,0.2177
0.6138,0.2177
0.6143,0.2177
0.6148,0.2177
0.6154,0.2177
0.6159,0.2177
0.6164,0.2228
0.6169,0.2177
0.6174,0.2177
0.6182,0.2177
0.6224,0.2177
0.6230,0.2228
0.6235,0.2177
0.6240,0.2177
0.6245,0.2177
0.6251,0.2177
0.6256,0.2177
0.6261,0.2177
0.6267,0.2228
0.6279,0.2177
0.6285,0.2228
0.6291,0.2177
0.6296,0.2177
0.6302,0.2177
0.6307,0.2177
0.6313,0.2177
0.6321,0.2177
0.6327,0.2177
0.6332,0.2177
0.6342,0.2177
0.6347,0.2177
0.6353,0.2228
0.6358,0.2177
0.6363,0.2177
0.6368,0.2177
0.6373,0.2177
0.6379,0.2177
0.6384,0.2177
0.6389,0.2228
0.6394,0.2177
0.6400,0.2228
