Время[c],Напряжение[В]
0.5988,1.3871
0.5993,1.3821
0.5998,1.3770
0.6004,1.3821
0.6009,1.3821
0.6014,1.3821
0.6019,1.3821
0.6024,1.3821
0.6030,1.3871
0.6035,1.3821
0.6040,1.3821
0.6045,1.3871
0.6051,1.3821
0.6056,1.3770
0.6061,1.3821
0.6066,1.3821
0.6072,1.3821
0.6077,1.3821
0.6082,1.3821
0.6087,1.3821
0.6093,1.3821
0.6098,1.3871
0.6103,1.3821
0.6108,1.3821
0.6114,1.3821
0.6119,1.3821
0.6124,1.3821
0.6129,1.3821
0.6135,1.3821
0.6140,1.3821
0.6145,1.3821
0.6150,1.3821
0.6156,1.3821
0.6161,1.3821
0.6166,1.3821
0.6171,1.3821
0.6176,1.3821
0.6182,1.3770
0.6187,1.3770
0.6192,1.3821
0.6197,1.3871
0.6203,1.3821
0.6208,1.3821
0.6213,1.3770
0.6218,1.3821
0.6224,1.3821
0.6229,1.3821
0.6234,1.3871
0.6239,1.3821
0.6245,1.3871
0.6250,1.3770
0.6255,1.3770
0.6260,1.3871
0.6265,1.3821
0.6271,1.3821
0.6276,1.3821
0.6281,1.3821
0.6286,1.3770
0.6292,1.3821
0.6297,1.3770
0.6302,1.3821
0.6307,1.3821
0.6312,1.3770
0.6318,1.3821
0.6323,1.3770
0.6328,1.3821
0.6333,1.3821
0.6339,1.3821
0.6344,1.3821
0.6349,1.3821
0.6355,1.3821
0.6360,1.3871
0.6365,1.3821
0.6370,1.3871
0.6376,1.3821
0.6381,1.3821
0.6386,1.3821
0.6391,1.3821
0.6396,1.3770
0.6402,1.3821
0.6407,1.3770
0.6412,1.3871
0.6417,1.3821
0.6423,1.3871
0.6428,1.3821
0.6433,1.3821
0.6438,1.3821
0.6444,1.3821
0.6449,1.3770
0.6454,1.3821
0.6459,1.3871
0.6465,1.3821
0.6470,1.3770
0.6475,1.3821
0.6481,1.3821
0.6486,1.3821
0.6491,1.3821
0.6496,1.3821
0.6502,1.3821
0.6507,1.3770
0.6512,1.3770
0.6517,1.3770
0.6522,1.3821
0.6528,1.3821
0.6533,1.3821
0.6538,1.3821
0.6543,1.3821
0.6549,1.3821
0.6554,1.3821
0.6559,1.3821
0.6564,1.3770
0.6570,1.3821
0.6575,1.3821
0.6580,1.3821
0.6585,1.3770
0.6590,1.3821
0.6596,1.3821
0.6601,1.3821
0.6606,1.3720
0.6611,1.3821
0.6617,1.3821
0.6622,1.3770
0.6627,1.3821
0.6632,1.3821
0.6638,1.3821
0.6643,1.3821
0.6648,1.3770
0.6653,1.3821
0.6658,1.3821
0.6664,1.3770
0.6669,1.3821
0.6674,1.3821
0.6679,1.3821
