Время[c],Напряжение[В]
0.7270,2.5825
0.7275,2.5825
0.7280,2.5825
0.7286,2.5825
0.7291,2.5876
0.7296,2.5876
0.7301,2.5876
0.7307,2.5825
0.7312,2.5825
0.7317,2.5876
0.7322,2.5724
0.7327,2.5825
0.7333,2.5825
0.7338,2.5876
0.7343,2.5876
0.7348,2.5876
0.7354,2.5876
0.7359,2.5876
0.7364,2.5825
0.7369,2.5876
0.7375,2.5825
0.7380,2.5825
0.7385,2.5825
0.7390,2.5825
0.7396,2.5825
0.7401,2.5825
0.7406,2.5876
0.7411,2.5876
0.7416,2.5876
0.7422,2.5825
