Время[c],Напряжение[В]
0.6682,1.0441
0.6687,1.0491
0.6692,1.0441
0.6698,1.0491
0.6703,1.0441
0.6708,1.0441
0.6713,1.0491
0.6718,1.0491
0.6724,1.0441
0.6729,1.0441
0.6734,1.0491
0.6739,1.0491
0.6744,1.0491
0.6750,1.0491
0.6755,1.0491
0.6760,1.0491
0.6765,1.0491
0.6770,1.0491
0.6776,1.0491
0.6781,1.0491
0.6786,1.0491
0.6791,1.0491
0.6797,1.0542
0.6802,1.0542
0.6807,1.0491
0.6812,1.0542
0.6817,1.0542
0.6823,1.0542
0.6828,1.0491
0.6833,1.0542
0.6838,1.0542
0.6843,1.0542
0.6849,1.0542
0.6854,1.0542
0.6859,1.0542
0.6864,1.0592
0.6869,1.0542
0.6875,1.0542
0.6880,1.0542
0.6885,1.0542
0.6890,1.0592
0.6895,1.0592
0.6901,1.0592
0.6906,1.0542
0.6911,1.0592
0.6916,1.0592
0.6921,1.0592
0.6927,1.0542
0.6932,1.0542
0.6937,1.0592
0.6942,1.0592
0.6947,1.0592
0.6953,1.0592
0.6958,1.0592
0.6963,1.0592
0.6968,1.0592
0.6973,1.0592
0.6979,1.0592
0.6984,1.0592
0.6989,1.0592
0.6994,1.0592
0.6999,1.0592
0.7005,1.0643
0.7010,1.0592
0.7015,1.0592
0.7020,1.0643
0.7025,1.0643
0.7031,1.0643
0.7036,1.0592
0.7041,1.0592
0.7046,1.0643
0.7051,1.0592
0.7057,1.0592
0.7062,1.0592
0.7067,1.0643
0.7072,1.0643
0.7077,1.0693
0.7083,1.0643
0.7088,1.0592
0.7093,1.0643
0.7098,1.0592
0.7103,1.0592
0.7109,1.0643
0.7114,1.0592
0.7119,1.0592
0.7124,1.0643
0.7129,1.0643
0.7135,1.0693
0.7140,1.0643
0.7145,1.0693
0.7150,1.0643
0.7155,1.0643
0.7161,1.0643
0.7166,1.0643
0.7171,1.0643
0.7176,1.0592
0.7181,1.0643
0.7187,1.0643
0.7192,1.0643
0.7197,1.0643
0.7202,1.0693
0.7207,1.0643
0.7213,1.0643
0.7218,1.0643
0.7223,1.0643
0.7228,1.0592
0.7233,1.0643
0.7239,1.0643
0.7244,1.0643
0.7249,1.0693
0.7254,1.0643
0.7260,1.0643
0.7265,1.0693
0.7270,1.0643
0.7275,1.0643
0.7280,1.0693
0.7286,1.0643
0.7291,1.0693
0.7296,1.0693
0.7301,1.0643
0.7307,1.0693
0.7312,1.0693
0.7317,1.0643
0.7322,1.0643
0.7327,1.0693
0.7333,1.0693
0.7338,1.0693
