Время[c],Напряжение[В]
0.5280,1.2408
0.5285,1.2358
0.5290,1.2307
0.5296,1.2358
0.5302,1.2358
0.5307,1.2358
0.5312,1.2358
0.5318,1.2358
0.5323,1.2358
0.5328,1.2408
0.5333,1.2358
0.5339,1.2358
0.5345,1.2307
0.5350,1.2358
0.5358,1.2358
0.5364,1.2358
0.5369,1.2408
0.5375,1.2358
0.5380,1.2358
0.5386,1.2358
0.5392,1.2358
0.5398,1.2358
0.5403,1.2307
0.5409,1.2307
0.5415,1.2358
0.5420,1.2307
0.5426,1.2358
0.5431,1.2408
0.5437,1.2307
0.5442,1.2358
0.5448,1.2307
0.5453,1.2358
0.5458,1.2358
0.5463,1.2358
0.5469,1.2307
0.5474,1.2358
0.5479,1.2358
0.5485,1.2358
0.5490,1.2358
0.5495,1.2408
0.5501,1.2358
0.5506,1.2358
0.5512,1.2358
0.5518,1.2307
0.5523,1.2358
0.5529,1.2358
0.5534,1.2307
0.5540,1.2358
0.5545,1.2358
0.5551,1.2307
0.5557,1.2307
0.5563,1.2358
0.5568,1.2358
0.5574,1.2307
0.5579,1.2358
0.5585,1.2358
0.5591,1.2408
0.5597,1.2358
0.5602,1.2358
0.5607,1.2358
0.5613,1.2307
0.5618,1.2358
0.5623,1.2358
0.5629,1.2358
0.5634,1.2358
0.5639,1.2307
0.5645,1.2358
0.5650,1.2358
0.5655,1.2307
0.5660,1.2358
0.5666,1.2307
0.5671,1.2358
0.5677,1.2358
0.5683,1.2307
0.5688,1.2358
0.5694,1.2307
0.5699,1.2358
0.5705,1.2307
0.5710,1.2358
0.5716,1.2358
0.5722,1.2358
0.5728,1.2307
0.5733,1.2307
0.5739,1.2307
0.5745,1.2358
0.5750,1.2358
0.5756,1.2358
0.5761,1.2307
0.5767,1.2358
0.5773,1.2307
0.5778,1.2358
0.5783,1.2358
0.5789,1.2307
0.5794,1.2358
0.5800,1.2358
0.5805,1.2408
0.5810,1.2307
0.5815,1.2307
0.5820,1.2307
0.5826,1.2358
0.5831,1.2307
0.5837,1.2358
0.5842,1.2307
0.5848,1.2358
0.5853,1.2358
0.5859,1.2307
0.5864,1.2358
0.5870,1.2307
0.5876,1.2307
0.5881,1.2307
0.5887,1.2358
0.5893,1.2358
0.5898,1.2307
0.5904,1.2307
0.5910,1.2307
0.5915,1.2358
0.5921,1.2307
0.5926,1.2307
0.5932,1.2307
0.5938,1.2358
0.5943,1.2307
0.5949,1.2358
0.5954,1.2358
0.5959,1.2358
0.5964,1.2307
0.5970,1.2358
0.5975,1.2358
0.5980,1.2358
0.5985,1.2358
0.5991,1.2307
0.5996,1.2307
0.6002,1.2358
0.6007,1.2307
0.6013,1.2358
0.6018,1.2307
0.6024,1.2408
0.6029,1.2307
0.6035,1.2307
0.6041,1.2358
0.6046,1.2358
0.6052,1.2307
0.6057,1.2307
0.6063,1.2358
0.6069,1.2307
0.6074,1.2307
0.6079,1.2307
0.6085,1.2358
0.6091,1.2307
0.6096,1.2307
0.6102,1.2307
0.6107,1.2307
0.6113,1.2358
0.6118,1.2307
0.6123,1.2307
0.6129,1.2307
0.6134,1.2307
0.6139,1.2307
0.6144,1.2307
0.6150,1.2358
0.6155,1.2307
0.6160,1.2307
0.6166,1.2307
0.6171,1.2307
0.6177,1.2257
0.6182,1.2307
0.6188,1.2307
0.6194,1.2307
0.6199,1.2307
0.6205,1.2307
0.6210,1.2257
0.6216,1.2307
0.6222,1.2257
0.6227,1.2307
0.6233,1.2307
0.6239,1.2358
0.6244,1.2358
0.6250,1.2358
0.6256,1.2307
0.6262,1.2307
0.6268,1.2307
0.6273,1.2307
0.6279,1.2307
0.6285,1.2257
0.6290,1.2307
0.6295,1.2257
0.6301,1.2307
0.6306,1.2358
0.6312,1.2307
0.6317,1.2307
0.6322,1.2257
0.6327,1.2358
0.6333,1.2307
0.6338,1.2307
0.6343,1.2307
0.6349,1.2307
0.6354,1.2257
0.6360,1.2257
0.6365,1.2307
0.6370,1.2257
0.6376,1.2307
0.6381,1.2358
0.6387,1.2307
0.6393,1.2307
0.6398,1.2307
0.6403,1.2358
0.6408,1.2307
0.6414,1.2257
0.6419,1.2307
0.6425,1.2257
0.6430,1.2307
0.6436,1.2307
0.6441,1.2307
0.6446,1.2307
0.6452,1.2307
0.6457,1.2307
0.6462,1.2257
0.6467,1.2307
0.6473,1.2307
0.6478,1.2307
0.6483,1.2307
0.6488,1.2307
0.6494,1.2307
0.6499,1.2257
0.6505,1.2307
0.6510,1.2307
0.6516,1.2257
0.6521,1.2307
0.6527,1.2257
0.6532,1.2257
0.6538,1.2307
0.6543,1.2257
0.6549,1.2307
0.6554,1.2257
0.6560,1.2307
0.6565,1.2307
0.6571,1.2257
0.6576,1.2307
0.6582,1.2307
0.6588,1.2257
0.6593,1.2257
0.6599,1.2358
0.6604,1.2257
0.6610,1.2307
0.6615,1.2257
0.6621,1.2257
0.6626,1.2307
0.6631,1.2257
0.6636,1.2307
0.6642,1.2307
0.6647,1.2307
0.6652,1.2307
0.6657,1.2307
